Benchmark,Size_Before,Size_After,Haploid_Time,Z3_Time_Before,Z3_Time_After,Z3_Speedup
/QF_BV/bruttomesso/core/ext_con_020_001_0256.smt2,4314,4314,0.03243207326158881,0.0024489848874509335,0.002547399140894413,0.07001205905201353
/QF_BV/bruttomesso/core/ext_con_012_002_0032.smt2,4717,4723,0.03144682478159666,0.0024054930545389652,0.0025153178721666336,0.07082865998951972
/QF_BV/bruttomesso/core/ext_con_024_001_1024.smt2,5194,5194,0.03915195306763053,0.002354661002755165,0.002608270850032568,0.056385258072316674
/QF_BV/bruttomesso/core/ext_con_028_016_0128.smt2,76648,78720,0.09855409804731607,0.0027648769319057465,0.002584218978881836,0.0273375809802091
/QF_BV/bruttomesso/core/ext_con_036_001_0128.smt2,7349,7349,0.03995565418154001,0.002418704330921173,0.0028079990297555923,0.056559815387388274
/QF_BV/bruttomesso/core/ext_con_056_001_0064.smt2,11155,11155,0.04023737506940961,0.0024534850381314754,0.0028174580074846745,0.05698512484648692
/QF_BV/bruttomesso/core/ext_con_008_004_0016.smt2,5868,5780,0.037655374966561794,0.002469264902174473,0.0027807671576738358,0.061065788486644595
/QF_BV/bruttomesso/core/ext_con_056_008_0512.smt2,79033,80779,0.10943912900984287,0.0025295172818005085,0.002794956788420677,0.022537870414405286
/QF_BV/bruttomesso/core/ext_con_040_064_0256.smt2,442877,442637,0.565831015817821,0.011804795823991299,0.002436554990708828,0.020773305446931383
/QF_BV/bruttomesso/core/ext_con_064_001_0032.smt2,12641,12641,0.043898717034608126,0.002518586814403534,0.0030538076534867287,0.05364113710890907
/QF_BV/bruttomesso/core/ext_con_016_002_0032.smt2,6173,6151,0.03827184857800603,0.002452195156365633,0.0025544590316712856,0.060064093471543185
/QF_BV/bruttomesso/core/ext_con_020_016_0064.smt2,54276,52560,0.09732963098213077,0.002604179549962282,0.0025456082075834274,0.026074326040066972
/QF_BV/bruttomesso/core/ext_con_024_256_1024.smt2,1100427,1100283,1.5432419376447797,0.0024672849103808403,0.0029006819240748882,0.0015957679965311663
/QF_BV/bruttomesso/core/ext_con_020_004_0016.smt2,13939,13726,0.04661639081314206,0.0029747746884822845,0.0028154291212558746,0.0601793478862436
/QF_BV/bruttomesso/core/ext_con_024_002_0032.smt2,9085,9062,0.035220419988036156,0.0028021777980029583,0.0029971571639180183,0.07332170186669394
/QF_BV/bruttomesso/core/ext_con_032_004_0016.smt2,22027,21525,0.0795608852058649,0.0030048363842070103,0.0022237757220864296,0.036740830739081236
/QF_BV/bruttomesso/core/ext_con_064_004_0032.smt2,44304,43456,0.1578865321353078,0.00257384916767478,0.002779507078230381,0.01601987066012081
/QF_BV/bruttomesso/core/ext_con_020_008_0512.smt2,28705,27909,0.10081480676308274,0.0025032563135027885,0.0027127349749207497,0.024179617051448627
/QF_BV/bruttomesso/core/ext_con_012_004_0512.smt2,9114,9017,0.03500954294577241,0.0025574187748134136,0.002581580076366663,0.06803251856315218
/QF_BV/bruttomesso/core/ext_con_032_256_1024.smt2,1461371,1461179,1.9309826912358403,0.0027702669613063335,0.0026226011104881763,0.0014326951691080447
/QF_BV/bruttomesso/core/ext_con_064_002_0016.smt2,23450,23424,0.12042866414412856,0.00280931917950511,0.0028317789547145367,0.0227917335754854
/QF_BV/bruttomesso/core/ext_con_020_002_0032.smt2,7629,7613,0.03380250604823232,0.0025365478359162807,0.0027418159879744053,0.06941017631694373
/QF_BV/bruttomesso/core/ext_con_028_016_0512.smt2,78984,81056,0.09804722806438804,0.0026024109683930874,0.0028032879345119,0.025804637116794465
/QF_BV/bruttomesso/core/ext_con_036_002_0016.smt2,13342,13312,0.04774860478937626,0.002718075178563595,0.002516666892915964,0.05407461429321461
/QF_BV/bruttomesso/core/ext_con_016_004_0256.smt2,11875,11693,0.040458342991769314,0.002590849995613098,0.002540198154747486,0.0602543697188428
/QF_BV/bruttomesso/core/ext_con_048_002_0256.smt2,18550,18460,0.060421764850616455,0.0024931468069553375,0.0024023433215916157,0.03968455549136228
/QF_BV/bruttomesso/core/ext_con_020_016_1024.smt2,57103,55417,0.09622937999665737,0.002457584720104933,0.0025086672976613045,0.024889946555043334
/QF_BV/bruttomesso/core/ext_con_016_064_0256.smt2,179765,179669,0.19193802680820227,0.002484206110239029,0.0024530338123440742,0.012779425670649684
/QF_BV/bruttomesso/core/ext_con_008_001_0032.smt2,1838,1838,0.030476337764412165,0.002694644033908844,0.002530998084694147,0.08163773187352844
/QF_BV/bruttomesso/core/ext_con_060_008_0064.smt2,81046,80686,0.11225636675953865,0.002864641137421131,0.002563518937677145,0.02494899833792984
/QF_BV/bruttomesso/core/ext_con_016_016_0256.smt2,45212,43854,0.0844572139903903,0.0024796463549137115,0.0023924331180751324,0.0285510239531188
/QF_BV/bruttomesso/core/ext_con_044_002_0512.smt2,17255,17196,0.05554267670959234,0.0025430480018258095,0.0023950431495904922,0.04389278708252012
/QF_BV/bruttomesso/core/ext_con_032_004_0032.smt2,22384,21882,0.08035284606739879,0.0025327778421342373,0.0025560189969837666,0.030548938767493906
/QF_BV/bruttomesso/core/ext_con_024_032_0128.smt2,131025,130881,0.13723490294069052,0.0025518080219626427,0.002845379989594221,0.0182167537684988
/QF_BV/bruttomesso/core/ext_con_004_002_0256.smt2,1919,1917,0.026678841095417738,0.0024129431694746017,0.0029214327223598957,0.08151759623336362
/QF_BV/bruttomesso/core/ext_con_004_002_0512.smt2,1940,1938,0.025700793135911226,0.0024129627272486687,0.002751586027443409,0.08480706352867863
/QF_BV/bruttomesso/core/ext_con_052_032_0512.smt2,289964,289652,0.2865636954084039,0.0024845958687365055,0.003007416147738695,0.008580261530179566
/QF_BV/bruttomesso/core/ext_con_028_032_1024.smt2,158220,158052,0.15299696242436767,0.0028724409639835358,0.0027485359460115433,0.01844317167455183
/QF_BV/bruttomesso/core/ext_con_040_004_0512.smt2,29246,28626,0.08009581500664353,0.0028284387663006783,0.0030925492756068707,0.03400041328741659
/QF_BV/bruttomesso/core/ext_con_020_064_0512.smt2,225892,225772,0.23003906896337867,0.0023864819668233395,0.0026259110309183598,0.010257160174607437
/QF_BV/bruttomesso/core/ext_con_040_008_0064.smt2,54266,52776,0.09724689787253737,0.0025971997529268265,0.0030139260925352573,0.025904432561132753
/QF_BV/bruttomesso/core/ext_con_040_002_0256.smt2,15518,15486,0.051701879128813744,0.002958343829959631,0.0025689592584967613,0.05451074495748613
/QF_BV/bruttomesso/core/ext_con_032_004_0512.smt2,23494,22992,0.07980022439733148,0.0025829700753092766,0.0029342127963900566,0.031220011435640616
/QF_BV/bruttomesso/core/ext_con_012_016_0512.smt2,34568,33532,0.0777932470664382,0.0024335039779543877,0.002437023911625147,0.03033149393973453
/QF_BV/bruttomesso/core/ext_con_040_004_0032.smt2,27864,27244,0.08125831885263324,0.002497836947441101,0.002684804145246744,0.02975630234181524
/QF_BV/bruttomesso/core/ext_con_028_004_0032.smt2,19644,19336,0.061311799101531506,0.002383252140134573,0.0024139629676938057,0.03739856633720042
/QF_BV/bruttomesso/core/ext_con_008_016_0128.smt2,22833,22128,0.07354891207069159,0.002250946592539549,0.0025475691072642803,0.029580166621313075
/QF_BV/bruttomesso/core/ext_con_028_002_0512.smt2,11111,11080,0.03780713118612766,0.0026049409061670303,0.0024253628216683865,0.06474718931573713
/QF_BV/bruttomesso/core/ext_con_020_004_0512.smt2,14866,14653,0.04604879906401038,0.002641471568495035,0.002959214150905609,0.05389876869546472
/QF_BV/bruttomesso/core/ext_con_020_128_1024.smt2,457226,457106,0.5970629430375993,0.0027890377677977085,0.002785247750580311,0.004649572692939209
/QF_BV/bruttomesso/core/ext_con_004_001_0256.smt2,1123,1123,0.025932972319424152,0.002733825705945492,0.0028053876012563705,0.0951281045087821
/QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2,38198,37152,0.08941182540729642,0.0028201593086123466,0.0029983362182974815,0.03051784845954945
/QF_BV/bruttomesso/core/ext_con_060_001_0256.smt2,12354,12354,0.040958913043141365,0.0026888432912528515,0.0028770011849701405,0.06133882088692757
/QF_BV/bruttomesso/core/ext_con_048_001_1024.smt2,10090,10090,0.034167320001870394,0.0025285473093390465,0.002264956943690777,0.06940404282491927
/QF_BV/bruttomesso/core/ext_con_052_016_0128.smt2,141304,140992,0.15285207610577345,0.002433164045214653,0.002680412959307432,0.015644088639232938
/QF_BV/bruttomesso/core/ext_con_040_004_0128.smt2,28471,27851,0.0806251848116517,0.0025581293739378452,0.0026152711361646652,0.03073180396250523
/QF_BV/bruttomesso/core/ext_con_040_004_1024.smt2,29529,28909,0.08021300984546542,0.002457014750689268,0.0027548163197934628,0.02961406685279762
/QF_BV/bruttomesso/core/ext_con_056_001_0016.smt2,10873,10873,0.039781097788363695,0.002389791887253523,0.0028563910163939,0.05604907686277397
/QF_BV/bruttomesso/core/ext_con_040_128_1024.smt2,905646,905406,1.2736917911097407,0.002613300923258066,0.0024719247594475746,0.002047778737760273
/QF_BV/bruttomesso/core/ext_con_016_004_0064.smt2,11475,11293,0.04111891891807318,0.0024523138999938965,0.002486966084688902,0.056238140788532606
/QF_BV/bruttomesso/core/ext_con_060_001_0016.smt2,11629,11629,0.04190404899418354,0.002591170370578766,0.0025531877763569355,0.05828455744905408
/QF_BV/bruttomesso/core/ext_con_064_002_0064.smt2,23901,23875,0.11944655608385801,0.002434084191918373,0.0025657787919044495,0.019949492765603156
/QF_BV/bruttomesso/core/ext_con_060_002_1024.smt2,23584,23434,0.0730154518969357,0.0024303337559103966,0.0024949568323791027,0.032185413862908775
/QF_BV/bruttomesso/core/ext_con_004_001_0064.smt2,1092,1092,0.02654203586280346,0.0024262540973722935,0.0023210691288113594,0.08406074461071178
/QF_BV/bruttomesso/core/ext_con_036_064_0256.smt2,399025,398809,0.49275974184274673,0.002929012756794691,0.002922543790191412,0.005909052717215073
/QF_BV/bruttomesso/core/ext_con_004_001_0016.smt2,1070,1070,0.025948392692953348,0.002323599997907877,0.002702615223824978,0.08110011363848574
/QF_BV/bruttomesso/core/ext_con_012_016_0128.smt2,33544,32508,0.07724304497241974,0.0025883596390485764,0.0024102930910885334,0.032495306561852504
/QF_BV/bruttomesso/core/ext_con_036_004_0064.smt2,25235,24677,0.07491985522210598,0.0023539909161627293,0.0024580350145697594,0.03042200955547609
/QF_BV/bruttomesso/core/ext_con_024_001_0064.smt2,4947,4947,0.03965884214267135,0.0026742531917989254,0.003052427899092436,0.06261235475283214
/QF_BV/bruttomesso/core/ext_con_052_002_0064.smt2,19485,19460,0.06537683634087443,0.002594631165266037,0.0027554170228540897,0.03808227435858356
/QF_BV/bruttomesso/core/ext_con_048_032_0512.smt2,267836,267548,0.2712664739228785,0.0024027428589761257,0.0029741250909864902,0.008761441112716678
/QF_BV/bruttomesso/core/ext_con_016_256_1024.smt2,739483,739387,1.1667400980368257,0.0024132030084729195,0.002618520986288786,0.002063697970164975
/QF_BV/bruttomesso/core/ext_con_008_004_0512.smt2,6255,6191,0.03689205599948764,0.0024706153199076653,0.0027908380143344402,0.06225895014227332
/QF_BV/bruttomesso/core/ext_con_048_008_0256.smt2,67257,68771,0.10196599131450057,0.0027015036903321743,0.0029797949828207493,0.02574189765636287
/QF_BV/bruttomesso/core/ext_con_044_001_1024.smt2,9274,9274,0.030472557991743088,0.0025011971592903137,0.0026123812422156334,0.07559926713491011
/QF_BV/bruttomesso/core/ext_con_032_008_0128.smt2,44173,42973,0.12731488002464175,0.0024762661196291447,0.0025413879193365574,0.019069284516150104
/QF_BV/bruttomesso/core/ext_con_012_128_1024.smt2,277858,277786,0.32120017195120454,0.0024566850624978542,0.0025866907089948654,0.007587352501932857
/QF_BV/bruttomesso/core/ext_con_060_004_0128.smt2,42471,41681,0.14477257383987308,0.0025948211550712585,0.0024858061224222183,0.017620872616795378
/QF_BV/bruttomesso/core/ext_con_004_064_0256.smt2,49494,47992,0.1137981372885406,0.0024665948003530502,0.002454156056046486,0.021217601213609945
/QF_BV/bruttomesso/core/ext_con_044_004_0032.smt2,30604,29916,0.09130443772301078,0.002386031672358513,0.0024432637728750706,0.02545162851233451
/QF_BV/bruttomesso/core/ext_con_008_004_0256.smt2,6196,6132,0.037104844115674496,0.002498205751180649,0.0025321077555418015,0.06302719137681233
/QF_BV/bruttomesso/core/ext_con_064_008_0128.smt2,87629,89493,0.12285027699545026,0.0025007170625030994,0.00248146615922451,0.019952782906856304
/QF_BV/bruttomesso/core/ext_con_040_008_0032.smt2,53821,52343,0.09742068499326706,0.0024675847962498665,0.002880911808460951,0.024601650172406373
/QF_BV/bruttomesso/core/ext_con_064_016_0128.smt2,173632,173248,0.18530149199068546,0.003087438642978668,0.0023757219314575195,0.016450791113403238
/QF_BV/bruttomesso/core/ext_con_056_064_0512.smt2,624556,624220,0.7785713071934879,0.0030154972337186337,0.002448024693876505,0.003860976432467509
/QF_BV/bruttomesso/core/ext_con_016_002_0256.smt2,6422,6400,0.03778426116332412,0.0028828009963035583,0.0028407201170921326,0.07096128799186048
/QF_BV/bruttomesso/core/ext_con_056_008_0128.smt2,76765,78511,0.10997773008421063,0.002804687712341547,0.002981605939567089,0.024829180225981195
/QF_BV/bruttomesso/core/ext_con_032_008_0256.smt2,45081,43881,0.1278399908915162,0.0025179479271173477,0.0025196783244609833,0.019315390582540247
/QF_BV/bruttomesso/core/ext_con_016_001_0032.smt2,3377,3377,0.033003995195031166,0.0029808245599269867,0.002590801101177931,0.08374326783953107
/QF_BV/bruttomesso/core/ext_con_052_002_0016.smt2,19118,19093,0.06456769490614533,0.0024598250165581703,0.002834558952599764,0.03649469974273005
/QF_BV/bruttomesso/core/ext_con_060_016_0512.smt2,167816,167456,0.17285755975171924,0.002506556920707226,0.0026433621533215046,0.014282300591352236
/QF_BV/bruttomesso/core/ext_con_008_002_1024.smt2,3469,3477,0.04103838559240103,0.0029643350280821323,0.002486586105078459,0.06810653545476736
/QF_BV/bruttomesso/core/ext_con_012_004_0256.smt2,9027,8930,0.03510709619149566,0.0029149833135306835,0.011777365114539862,0.062173761462317
/QF_BV/bruttomesso/core/ext_con_028_002_0064.smt2,10653,10622,0.039033789187669754,0.002421613782644272,0.002539738081395626,0.05824893728577562
/QF_BV/bruttomesso/core/ext_con_004_064_1024.smt2,50296,48788,0.11388700176030397,0.00237458199262619,0.0026371520943939686,0.020378452999428955
/QF_BV/bruttomesso/core/ext_con_016_008_1024.smt2,23262,22637,0.08521167282015085,0.0023663309402763844,0.002439415082335472,0.026997165658787684
/QF_BV/bruttomesso/core/ext_con_060_002_0064.smt2,22429,22279,0.07262055575847626,0.002487525809556246,0.002611191011965275,0.03306484185654442
/QF_BV/bruttomesso/core/ext_con_056_002_0128.smt2,21187,21105,0.06904635671526194,0.0024357554502785206,0.002361321821808815,0.03411055365725153
/QF_BV/bruttomesso/core/ext_con_004_002_0016.smt2,1835,1833,0.02476178715005517,0.0024773161858320236,0.002534888219088316,0.09075523492624357
/QF_BV/bruttomesso/core/ext_con_036_008_1024.smt2,51402,50090,0.10037907911464572,0.0023640007711946964,0.002540457993745804,0.022969407341047476
/QF_BV/bruttomesso/core/ext_con_004_008_0512.smt2,6502,6368,0.03868285520002246,0.002692294307053089,0.00245904503390193,0.06543923085091494
/QF_BV/bruttomesso/core/ext_con_036_002_0256.smt2,14002,13972,0.049165281001478434,0.002461544703692198,0.0025339280255138874,0.04761281168551375
/QF_BV/bruttomesso/core/ext_con_056_002_0032.smt2,20733,20651,0.06572812097147107,0.0028368299826979637,0.0022631878964602947,0.04172342068319818
/QF_BV/bruttomesso/core/ext_con_028_004_0064.smt2,19731,19423,0.06235921988263726,0.002459835261106491,0.0027287062257528305,0.03779249713702905
/QF_BV/bruttomesso/core/ext_con_064_004_0256.smt2,46051,45203,0.15835693990811706,0.0029172529466450214,0.0029033124446868896,0.018090340949378385
/QF_BV/bruttomesso/core/ext_con_048_002_0032.smt2,17821,17731,0.06002400862053037,0.002949764020740986,0.002521717920899391,0.047161719654612806
/QF_BV/bruttomesso/core/ext_con_048_016_0064.smt2,128588,128300,0.13422458712011576,0.0026589129120111465,0.002900002058595419,0.019390489539012214
/QF_BV/bruttomesso/core/ext_con_032_016_0064.smt2,86124,88394,0.1113233519718051,0.0025750002823770046,0.0029075718484818935,0.022542059507704815
/QF_BV/bruttomesso/core/ext_con_032_004_1024.smt2,23721,23219,0.07828678470104933,0.0026656133122742176,0.0025553079321980476,0.03297308648808961
/QF_BV/bruttomesso/core/ext_con_032_001_0128.smt2,6565,6565,0.04522047797217965,0.0026111695915460587,0.0025333380326628685,0.054679810117819076
/QF_BV/bruttomesso/core/ext_con_012_032_0128.smt2,66621,64433,0.10382379172369838,0.002549139317125082,0.0024753157049417496,0.02398081582045597
/QF_BV/bruttomesso/core/ext_con_032_001_1024.smt2,6826,6826,0.044784530997276306,0.0026124208234250546,0.0027602268382906914,0.054946558618724745
/QF_BV/bruttomesso/core/ext_con_044_008_1024.smt2,62658,61014,0.10219580912962556,0.0024934369139373302,0.002662862651050091,0.023779024391541496
/QF_BV/bruttomesso/core/ext_con_064_032_0512.smt2,356348,355964,0.35644148383289576,0.002490486018359661,0.002661153208464384,0.006935304176206358
/QF_BV/bruttomesso/core/ext_con_020_256_1024.smt2,919955,919835,1.3686446999199688,0.0024154232814908028,0.002768848091363907,0.0017612654366681542
/QF_BV/bruttomesso/core/ext_con_044_002_1024.smt2,17392,17333,0.05569253163412213,0.0024208929389715195,0.0024863057769834995,0.04161122921492756
/QF_BV/bruttomesso/core/ext_con_056_008_1024.smt2,79542,81288,0.10990468598902225,0.002542749047279358,0.002613050863146782,0.02259865082978107
/QF_BV/bruttomesso/core/ext_con_028_016_1024.smt2,79431,81503,0.10119300009682775,0.002535367850214243,0.0025292178615927696,0.024443826020290122
/QF_BV/bruttomesso/core/ext_con_060_008_0256.smt2,83889,83529,0.11223906697705388,0.002530517987906933,0.0025503290817141533,0.022044875875219336
/QF_BV/bruttomesso/core/ext_con_052_016_0512.smt2,145608,145296,0.15245322231203318,0.003020606003701687,0.002940412610769272,0.019438415255568768
/QF_BV/bruttomesso/core/ext_con_056_032_0512.smt2,312092,311756,0.3150911177508533,0.0023933518677949905,0.003004996106028557,0.007523989648209943
/QF_BV/bruttomesso/core/ext_con_016_128_1024.smt2,367542,367446,0.464670327026397,0.0028893109411001205,0.00295819528400898,0.006178645662640381
/QF_BV/bruttomesso/core/ext_con_012_016_1024.smt2,34775,33739,0.07836420834064484,0.011752685066312551,0.0028930422849953175,0.1446355245325526
/QF_BV/bruttomesso/core/ext_con_048_016_0128.smt2,130528,130240,0.13853799412027,0.00305135827511549,0.0029047117568552494,0.021573104503291102
/QF_BV/bruttomesso/core/ext_con_064_001_0128.smt2,12837,12837,0.0445558219216764,0.002761286683380604,0.0028230687603354454,0.058280948406184835
/QF_BV/bruttomesso/core/ext_con_016_008_0512.smt2,23113,22488,0.08418827410787344,0.0028145289979875088,0.002566710114479065,0.032442274334047345
/QF_BV/bruttomesso/core/ext_con_040_002_1024.smt2,15844,15812,0.050969989970326424,0.0024208640679717064,0.002811828628182411,0.04501268516120479
/QF_BV/bruttomesso/core/ext_con_012_032_0256.smt2,68008,65820,0.10623939614742994,0.0025738286785781384,0.0025826296769082546,0.023651725457977075
/QF_BV/bruttomesso/core/ext_con_024_016_0512.smt2,67880,65956,0.10265394812449813,0.002436305396258831,0.002492716070264578,0.023170543877132167
/QF_BV/bruttomesso/core/ext_con_016_008_0032.smt2,21949,21317,0.08400167571380734,0.002611591015011072,0.0023385798558592796,0.030247663708892078
/QF_BV/bruttomesso/core/ext_con_028_002_0032.smt2,10541,10510,0.03759618289768696,0.0025636288337409496,0.0025369878858327866,0.06387805358239165
/QF_BV/bruttomesso/core/ext_con_020_032_0128.smt2,109557,109437,0.12440804671496153,0.0026322021149098873,0.0024017333053052425,0.020757090773986107
/QF_BV/bruttomesso/core/ext_con_012_001_0016.smt2,2557,2557,0.031772008165717125,0.0025383979082107544,0.0023760520853102207,0.07433505415975675
/QF_BV/bruttomesso/core/ext_con_028_008_0032.smt2,37885,36833,0.09274067264050245,0.002618121914565563,0.0024029137566685677,0.02751758698307183
/QF_BV/bruttomesso/core/ext_con_020_008_0256.smt2,28449,27653,0.09829635825008154,0.002426263876259327,0.0025863898918032646,0.02405033487833767
/QF_BV/bruttomesso/core/ext_con_052_001_0128.smt2,10485,10485,0.03741159616038203,0.0025691590271890163,0.0026809326373040676,0.06408074282750886
/QF_BV/bruttomesso/core/ext_con_056_004_0512.smt2,40750,40006,0.10518803400918841,0.0024960259906947613,0.002668023109436035,0.02314219578738662
/QF_BV/bruttomesso/core/ext_con_020_004_0064.smt2,14227,14014,0.04746200516819954,0.0024143443442881107,0.002812307793647051,0.04802341796536072
/QF_BV/bruttomesso/core/ext_con_012_001_0032.smt2,2605,2605,0.031600621063262224,0.002785508055239916,0.0027682571671903133,0.08104739516263341
/QF_BV/bruttomesso/core/ext_con_004_001_0032.smt2,1086,1086,0.026366297621279955,0.0028161881491541862,0.002857410814613104,0.09636655646671097
/QF_BV/bruttomesso/core/ext_con_036_016_0064.smt2,96740,96524,0.11265683360397816,0.0028505800291895866,0.0028388691134750843,0.02468126486197671
/QF_BV/bruttomesso/core/ext_con_040_128_0512.smt2,900138,899898,1.304519310593605,0.0028864210471510887,0.0028305789455771446,0.0022078412751222257
/QF_BV/bruttomesso/core/ext_con_016_064_1024.smt2,182703,182607,0.18636056315153837,0.0028498200699687004,0.0028986819088459015,0.015057758837933907
/QF_BV/bruttomesso/core/ext_con_048_256_1024.smt2,2183259,2182971,26.111085338052362,0.0029426738619804382,0.002897951751947403,0.00011268575266069605
/QF_BV/bruttomesso/core/ext_con_008_002_0016.smt2,3243,3251,0.039729845244437456,0.0030258260667324066,0.0028942818753421307,0.07098857551333367
/QF_BV/bruttomesso/core/ext_con_028_001_0256.smt2,5922,5922,0.04223963199183345,0.002846759743988514,0.002883641980588436,0.06308850163949487
/QF_BV/bruttomesso/core/ext_con_032_004_0256.smt2,23267,22765,0.08159629395231605,0.0030246470123529434,0.0029156520031392574,0.03578957954591626
/QF_BV/bruttomesso/core/ext_con_052_001_0064.smt2,10379,10379,0.03757539298385382,0.0026977751404047012,0.0029837051406502724,0.06651467278989667
/QF_BV/bruttomesso/core/ext_con_036_002_1024.smt2,14296,14266,0.048983982764184475,0.002621771302074194,0.002793737221509218,0.05063512458251533
/QF_BV/bruttomesso/core/ext_con_056_002_0016.smt2,20562,20480,0.07181743485853076,0.002580109052360058,0.002846759743988514,0.03455617603719523
/QF_BV/bruttomesso/core/ext_con_044_004_0016.smt2,30115,29434,0.0937685240060091,0.002668432891368866,0.002727414947003126,0.027653318060029797
/QF_BV/bruttomesso/core/ext_con_032_064_1024.smt2,360959,360767,0.3740463750436902,0.0026694629341363907,0.0027385358698666096,0.007084845642209986
/QF_BV/bruttomesso/core/ext_con_048_064_0512.smt2,535964,535676,0.6638668938539922,0.0025510387495160103,0.0027188751846551895,0.0038270225198403624
/QF_BV/bruttomesso/core/ext_con_064_008_1024.smt2,90798,92662,0.1252579502761364,0.002544448245316744,0.002828759141266346,0.019865044990928914
/QF_BV/bruttomesso/core/ext_con_048_032_0256.smt2,265216,264928,0.2757086749188602,0.0025066868402063847,0.0028703813441097736,0.008998116634583435
/QF_BV/bruttomesso/core/ext_con_060_002_0512.smt2,23399,23249,0.07323932973667979,0.0025300481356680393,0.0029635936953127384,0.03320145765701478
/QF_BV/bruttomesso/core/ext_con_048_064_0256.smt2,530581,530293,0.6610550060868263,0.0024902159348130226,0.002871139906346798,0.0037507423827809736
/QF_BV/bruttomesso/core/ext_con_016_032_0512.smt2,90812,93222,0.11920119728893042,0.00252253795042634,0.00243955384939909,0.02073760583373673
/QF_BV/bruttomesso/core/ext_con_020_001_0032.smt2,4149,4149,0.03432014677673578,0.0024868762120604515,0.0025772089138627052,0.06739984927142385
/QF_BV/bruttomesso/core/ext_con_016_016_0512.smt2,45672,44314,0.0847824951633811,0.002729375846683979,0.0028813020326197147,0.031134583875959368
/QF_BV/bruttomesso/core/ext_con_044_002_0032.smt2,16365,16306,0.054366810247302055,0.002576689701527357,0.0030175060965120792,0.044902333349922656
/QF_BV/bruttomesso/core/ext_con_016_001_0128.smt2,3429,3429,0.032929583452641964,0.0024478239938616753,0.0028275898657739162,0.06845686520195325
/QF_BV/bruttomesso/core/ext_con_012_064_1024.smt2,138139,138067,0.15498804906383157,0.0026008300483226776,0.0028286390006542206,0.016480069885004476
/QF_BV/bruttomesso/core/ext_con_036_001_0032.smt2,7237,7237,0.04037635028362274,0.00246673496440053,0.002527437172830105,0.057494573571255335
/QF_BV/bruttomesso/core/ext_con_032_016_1024.smt2,90595,92883,0.11140617495402694,0.0023641721345484257,0.002542688976973295,0.02074765866889212
/QF_BV/bruttomesso/core/ext_con_040_002_0064.smt2,15069,15037,0.05131593206897378,0.002434144262224436,0.0025639086961746216,0.04517727275465402
/QF_BV/bruttomesso/core/ext_con_060_016_1024.smt2,168743,168383,0.17726013995707035,0.002458984963595867,0.0025778901763260365,0.013673331284667065
/QF_BV/bruttomesso/core/ext_con_032_002_0512.smt2,12647,12614,0.043778251856565475,0.0025617480278015137,0.002488416153937578,0.055369192076247374
/QF_BV/bruttomesso/core/ext_con_012_008_0256.smt2,17361,17025,0.04954928485676646,0.002990306820720434,0.002465485129505396,0.05748957116429928
/QF_BV/bruttomesso/core/ext_con_024_064_1024.smt2,271831,271687,0.2694044909439981,0.002905472181737423,0.002886970993131399,0.01067044908814761
/QF_BV/bruttomesso/core/ext_con_060_004_0256.smt2,43203,42413,0.14575404161587358,0.0028163688257336617,0.002816269174218178,0.018956471254292395
/QF_BV/bruttomesso/core/ext_con_044_001_0128.smt2,8917,8917,0.0310177281498909,0.002906383015215397,0.0029372740536928177,0.08559513552052275
/QF_BV/bruttomesso/core/ext_con_024_128_1024.smt2,546910,546766,0.7017032350413501,0.0028640110976994038,0.002871721051633358,0.004064877800342136
/QF_BV/bruttomesso/core/ext_con_032_032_0512.smt2,179324,179132,0.17916166316717863,0.0027616373263299465,0.0024580550380051136,0.015205602968781198
/QF_BV/bruttomesso/core/ext_con_048_128_1024.smt2,1085014,1084726,1.4765297682024539,0.0030478481203317642,0.0029303343035280704,0.002060108356534367
/QF_BV/bruttomesso/core/ext_con_004_128_0512.smt2,100443,100419,0.14971444616094232,0.002571829129010439,0.0024677361361682415,0.016899673077294737
/QF_BV/bruttomesso/core/ext_con_036_016_0128.smt2,98200,97984,0.1177061889320612,0.0024105533957481384,0.003027467057108879,0.019965877583996688
/QF_BV/bruttomesso/core/ext_con_028_002_0016.smt2,10454,10423,0.031150774098932743,0.0032573952339589596,0.002892612013965845,0.09568364389947613
/QF_BV/bruttomesso/core/ext_con_016_001_1024.smt2,3562,3562,0.032931191846728325,0.003037557937204838,0.002811138052493334,0.08498488894734825
/QF_BV/bruttomesso/core/ext_con_064_004_0128.smt2,45271,44423,0.15644237585365772,0.002928502857685089,0.0029700337909162045,0.018370607810361077
/QF_BV/bruttomesso/core/ext_con_004_008_0256.smt2,6438,6304,0.040578947868198156,0.0025211176835000515,0.002913921605795622,0.0579662301887792
/QF_BV/bruttomesso/core/ext_con_020_004_0256.smt2,14723,14510,0.04616051400080323,0.002545227762311697,0.002693773712962866,0.052098349631541266
/QF_BV/bruttomesso/core/ext_con_008_004_0064.smt2,5988,5924,0.03638737602159381,0.002944903913885355,0.0029981969855725765,0.07477113290568392
/QF_BV/bruttomesso/core/ext_con_016_004_1024.smt2,12105,11923,0.03885219106450677,0.002610631287097931,0.0029305038042366505,0.062481161047629755
/QF_BV/bruttomesso/core/ext_con_060_064_0256.smt2,662137,661777,0.841720387339592,0.002799038775265217,0.0025452380068600178,0.003315353238640512
